session_id,player_id,session_date,session_length_min,levels_completed
S0004052,P00564,2025-10-29,55,5
S0004053,P00564,2025-11-02,32,2
S0004054,P00564,2025-11-04,62,6
S0004055,P00564,2025-11-05,55,6
S0004056,P00564,2025-11-05,23,3
S0004057,P00564,2025-11-14,38,3
S0004058,P00564,2025-11-16,48,3
S0004059,P00565,2025-11-27,20,1
S0004060,P00565,2025-12-13,26,0
S0004061,P00566,2025-10-06,15,1
S0004062,P00566,2025-10-08,12,3
S0004063,P00566,2025-10-10,14,4
S0004064,P00566,2025-10-14,5,1
S0004065,P00567,2026-01-04,46,3
S0004066,P00567,2026-01-10,19,1
S0004067,P00567,2026-01-15,46,4
S0004068,P00567,2026-01-21,27,5
S0004069,P00568,2025-12-16,37,5
S0004070,P00568,2025-12-16,43,4
S0004071,P00568,2025-12-18,32,5
S0004072,P00568,2025-12-20,27,2
S0004073,P00568,2025-12-20,26,3
S0004074,P00568,2025-12-25,32,2
S0004075,P00568,2025-12-26,45,5
S0004076,P00568,2025-12-28,40,5
S0004077,P00568,2025-12-30,30,1
S0004078,P00568,2025-12-30,38,4
S0004079,P00568,2026-01-01,30,4
S0004080,P00568,2026-01-01,36,3
S0004081,P00568,2026-01-03,36,1
S0004082,P00568,2026-01-09,31,3
S0004083,P00568,2026-01-16,28,3
S0004084,P00568,2026-01-18,52,5
S0004085,P00568,2026-01-18,42,4
S0004086,P00569,2026-01-11,44,3
S0004087,P00569,2026-01-13,48,6
S0004088,P00569,2026-01-15,53,4
S0004089,P00569,2026-01-16,41,3
S0004090,P00570,2025-11-30,49,4
S0004091,P00570,2025-12-05,38,3
S0004092,P00570,2025-12-08,60,4
S0004093,P00570,2025-12-10,41,5
S0004094,P00570,2025-12-13,59,6
S0004095,P00570,2025-12-13,68,4
S0004096,P00570,2025-12-14,54,6
S0004097,P00570,2025-12-15,45,2
S0004098,P00570,2025-12-16,50,4
S0004099,P00570,2025-12-18,66,8
S0004100,P00570,2025-12-23,52,3
S0004101,P00570,2025-12-25,65,4
S0004102,P00570,2025-12-25,85,8
S0004103,P00570,2025-12-30,54,5
S0004104,P00571,2025-11-21,45,2
S0004105,P00571,2025-11-22,19,1
S0004106,P00571,2025-11-22,36,3
S0004107,P00571,2025-11-24,24,3
S0004108,P00571,2025-11-26,19,2
S0004109,P00571,2025-12-07,48,4
S0004110,P00571,2025-12-13,21,1
S0004111,P00571,2025-12-15,38,6
S0004112,P00571,2025-12-15,14,1
S0004113,P00572,2026-01-05,54,6
S0004114,P00572,2026-01-09,62,4
S0004115,P00572,2026-01-10,42,4
S0004116,P00572,2026-01-16,54,5
S0004117,P00572,2026-01-17,54,5
S0004118,P00572,2026-01-17,56,5
S0004119,P00572,2026-01-22,51,4
S0004120,P00572,2026-01-27,57,3
S0004121,P00573,2025-11-11,12,0
S0004122,P00573,2025-11-11,22,1
S0004123,P00574,2025-10-05,22,3
S0004124,P00574,2025-10-05,34,4
S0004125,P00574,2025-10-06,23,0
S0004126,P00574,2025-10-07,34,3
S0004127,P00574,2025-10-10,14,0
S0004128,P00574,2025-10-28,29,1
S0004129,P00575,2025-10-03,19,0
S0004130,P00575,2025-10-07,23,0
S0004131,P00575,2025-10-08,19,2
S0004132,P00575,2025-10-11,26,2
S0004133,P00575,2025-10-14,13,3
S0004134,P00575,2025-10-16,12,4
S0004135,P00575,2025-10-18,7,1
S0004136,P00576,2025-11-08,19,0
S0004137,P00576,2025-12-14,29,1
S0004138,P00577,2025-12-16,15,3
S0004139,P00577,2025-12-16,36,4
S0004140,P00577,2025-12-17,15,0
S0004141,P00577,2025-12-18,41,2
S0004142,P00577,2025-12-24,30,2
S0004143,P00577,2025-12-30,27,4
S0004144,P00577,2026-01-04,31,3
S0004145,P00577,2026-01-04,27,3
S0004146,P00577,2026-01-09,25,3
S0004147,P00577,2026-01-09,50,5
S0004148,P00577,2026-01-21,30,1
S0004149,P00578,2026-01-28,14,3
S0004150,P00578,2026-01-28,5,1
S0004151,P00578,2026-01-30,5,0
S0004152,P00578,2026-01-30,13,2
S0004153,P00578,2026-01-31,18,2
S0004154,P00578,2026-01-31,12,0
S0004155,P00579,2025-10-26,17,0
S0004156,P00579,2025-10-27,26,2
S0004157,P00579,2025-10-27,24,2
S0004158,P00579,2025-10-28,23,2
S0004159,P00579,2025-11-05,22,3
S0004160,P00579,2025-11-17,30,2
S0004161,P00580,2025-10-31,57,4
S0004162,P00580,2025-11-01,37,3
S0004163,P00580,2025-11-04,44,4
S0004164,P00580,2025-11-07,48,3
S0004165,P00580,2025-11-07,60,5
S0004166,P00580,2025-11-10,45,3
S0004167,P00580,2025-11-11,33,3
S0004168,P00581,2025-12-20,13,2
S0004169,P00582,2025-11-25,71,6
S0004170,P00582,2025-11-26,74,4
S0004171,P00582,2025-11-29,71,6
S0004172,P00582,2025-12-02,50,7
S0004173,P00582,2025-12-04,46,4
S0004174,P00582,2025-12-06,63,6
S0004175,P00582,2025-12-12,63,2
S0004176,P00582,2025-12-13,80,7
S0004177,P00582,2025-12-23,63,7
S0004178,P00582,2025-12-24,48,4
S0004179,P00582,2025-12-24,43,4
S0004180,P00583,2025-10-16,57,6
S0004181,P00583,2025-10-17,48,2
S0004182,P00583,2025-10-19,60,7
S0004183,P00583,2025-10-20,54,4
S0004184,P00583,2025-10-22,58,5
S0004185,P00583,2025-10-29,59,3
S0004186,P00583,2025-11-01,55,4
S0004187,P00583,2025-11-03,56,5
S0004188,P00583,2025-11-14,36,2
S0004189,P00583,2025-11-27,44,3
S0004190,P00584,2026-01-05,76,5
S0004191,P00584,2026-01-08,77,8
S0004192,P00584,2026-01-08,81,8
S0004193,P00584,2026-01-10,77,6
S0004194,P00584,2026-01-16,66,5
S0004195,P00584,2026-01-17,69,6
S0004196,P00584,2026-01-20,74,7
S0004197,P00584,2026-01-22,76,5
S0004198,P00584,2026-01-22,69,4
S0004199,P00584,2026-01-23,71,5
S0004200,P00584,2026-01-23,54,5
S0004201,P00584,2026-01-31,63,6
S0004202,P00585,2025-10-12,26,1
S0004203,P00585,2025-10-13,37,2
S0004204,P00585,2025-10-14,29,1
S0004205,P00585,2025-10-17,33,3
S0004206,P00585,2025-10-31,28,4
S0004207,P00585,2025-11-02,23,1
S0004208,P00585,2025-11-09,42,5
S0004209,P00585,2025-11-12,29,3
S0004210,P00586,2025-11-19,42,4
S0004211,P00586,2025-11-21,50,3
S0004212,P00586,2025-11-22,65,5
S0004213,P00586,2025-11-25,39,0
S0004214,P00586,2025-11-25,51,5
S0004215,P00586,2025-11-27,52,3
S0004216,P00586,2025-11-28,55,4
S0004217,P00586,2025-12-01,66,7
S0004218,P00586,2025-12-02,51,5
S0004219,P00586,2025-12-02,33,3
S0004220,P00586,2025-12-06,42,3
S0004221,P00586,2025-12-11,38,3
S0004222,P00587,2025-11-26,25,1
S0004223,P00587,2025-11-27,27,3
S0004224,P00587,2025-12-01,23,1
S0004225,P00587,2025-12-10,30,2
S0004226,P00587,2025-12-31,20,1
S0004227,P00587,2026-01-18,17,0
S0004228,P00588,2026-01-24,36,3
S0004229,P00588,2026-01-24,31,1
S0004230,P00588,2026-01-25,27,1
S0004231,P00588,2026-01-27,33,3
S0004232,P00588,2026-01-30,33,3
S0004233,P00588,2026-01-31,35,2
S0004234,P00589,2025-10-16,23,0
S0004235,P00589,2025-10-23,27,1
S0004236,P00589,2025-10-30,27,0
S0004237,P00589,2025-11-01,18,4
S0004238,P00589,2025-11-01,18,4
S0004239,P00589,2025-11-04,21,0
S0004240,P00590,2025-10-28,29,2
S0004241,P00590,2025-11-01,52,4
S0004242,P00590,2025-11-03,57,3
S0004243,P00590,2025-11-04,69,6
S0004244,P00590,2025-11-07,39,6
S0004245,P00591,2025-11-04,18,1
S0004246,P00591,2025-11-13,19,1
S0004247,P00591,2025-11-14,12,0
S0004248,P00592,2025-10-06,15,3
S0004249,P00592,2025-10-07,13,2
S0004250,P00592,2025-10-09,15,2
S0004251,P00592,2025-10-19,8,0
S0004252,P00593,2025-11-28,40,3
S0004253,P00593,2025-11-30,26,1
S0004254,P00593,2025-12-02,40,3
S0004255,P00593,2025-12-03,33,3
S0004256,P00593,2025-12-03,30,4
S0004257,P00593,2025-12-05,25,4
S0004258,P00593,2025-12-06,39,4
S0004259,P00593,2025-12-10,41,4
S0004260,P00593,2025-12-11,29,3
S0004261,P00594,2025-10-29,59,2
S0004262,P00594,2025-11-02,53,2
S0004263,P00594,2025-11-03,74,4
S0004264,P00594,2025-11-03,64,3
S0004265,P00594,2025-11-07,69,7
S0004266,P00594,2025-11-17,63,6
S0004267,P00596,2026-01-11,7,3
S0004268,P00596,2026-01-14,14,1
S0004269,P00597,2025-10-27,35,3
S0004270,P00597,2025-10-31,38,3
S0004271,P00598,2025-11-07,31,2
S0004272,P00598,2025-11-29,28,2
S0004273,P00599,2025-12-23,25,4
S0004274,P00599,2025-12-25,39,2
S0004275,P00599,2025-12-26,26,3
S0004276,P00599,2025-12-27,24,4
S0004277,P00599,2025-12-29,14,2
S0004278,P00599,2026-01-01,31,4
S0004279,P00599,2026-01-06,19,3
S0004280,P00599,2026-01-18,36,5
S0004281,P00599,2026-01-30,28,3
S0004282,P00600,2025-11-09,37,3
S0004283,P00600,2025-11-30,23,1
S0004284,P00601,2025-12-09,66,7
S0004285,P00601,2025-12-11,59,4
S0004286,P00601,2025-12-12,58,3
S0004287,P00601,2025-12-14,88,7
S0004288,P00601,2025-12-20,56,5
S0004289,P00601,2025-12-21,63,5
S0004290,P00601,2025-12-23,40,4
S0004291,P00601,2025-12-23,47,4
S0004292,P00601,2025-12-25,59,5
S0004293,P00601,2026-01-02,53,5
S0004294,P00601,2026-01-05,45,6
S0004295,P00602,2025-11-11,34,4
S0004296,P00602,2025-11-13,40,4
S0004297,P00602,2025-11-20,26,2
S0004298,P00602,2025-11-20,27,3
S0004299,P00602,2025-11-23,37,4
S0004300,P00602,2025-11-27,34,2
S0004301,P00602,2025-12-12,38,3
S0004302,P00602,2025-12-12,40,4
S0004303,P00603,2025-10-22,11,1
S0004304,P00603,2025-10-30,24,0
S0004305,P00603,2025-10-31,20,2
S0004306,P00603,2025-11-05,16,0
S0004307,P00604,2026-01-20,26,3
S0004308,P00605,2025-10-22,40,2
S0004309,P00605,2025-10-26,27,3
S0004310,P00605,2025-11-05,33,5
S0004311,P00605,2025-11-11,26,3
S0004312,P00606,2026-01-21,21,1
S0004313,P00606,2026-01-22,16,1
S0004314,P00606,2026-01-23,18,2
S0004315,P00607,2025-11-13,35,5
S0004316,P00607,2025-11-16,32,4
S0004317,P00607,2025-11-20,36,4
S0004318,P00607,2025-11-25,45,5
S0004319,P00607,2025-11-27,24,1
S0004320,P00607,2025-11-28,31,1
S0004321,P00607,2025-12-13,49,4
S0004322,P00607,2025-12-13,34,2
S0004323,P00607,2025-12-28,47,5
S0004324,P00608,2025-10-09,25,0
S0004325,P00608,2025-10-10,20,0
S0004326,P00609,2025-10-24,14,1
S0004327,P00609,2025-11-07,21,0
S0004328,P00609,2025-11-07,12,1
S0004329,P00611,2025-10-30,25,3
S0004330,P00611,2025-11-02,36,3
S0004331,P00612,2025-12-03,23,1
S0004332,P00612,2025-12-05,39,3
S0004333,P00612,2025-12-06,30,1
S0004334,P00612,2025-12-08,38,2
S0004335,P00612,2025-12-12,22,1
S0004336,P00612,2025-12-14,24,1
S0004337,P00612,2025-12-14,36,3
S0004338,P00612,2025-12-24,41,4
S0004339,P00613,2026-01-10,14,2
S0004340,P00613,2026-01-18,23,3
S0004341,P00613,2026-01-23,23,0
S0004342,P00614,2025-10-06,5,0
S0004343,P00614,2025-10-31,13,0
S0004344,P00614,2025-11-03,5,0
S0004345,P00615,2026-01-26,32,2
S0004346,P00615,2026-01-26,45,4
S0004347,P00615,2026-01-27,49,6
S0004348,P00615,2026-01-28,35,4
S0004349,P00615,2026-01-31,43,4
S0004350,P00615,2026-01-31,48,4
S0004351,P00616,2025-12-19,24,0
S0004352,P00617,2025-11-29,41,3
S0004353,P00617,2025-12-24,26,0
S0004354,P00618,2026-01-05,5,0
S0004355,P00618,2026-01-05,5,1
S0004356,P00618,2026-01-07,5,0
S0004357,P00618,2026-01-08,5,1
S0004358,P00618,2026-01-11,7,3
S0004359,P00619,2025-11-16,28,2
S0004360,P00619,2025-11-17,71,5
S0004361,P00619,2025-11-18,66,6
S0004362,P00619,2025-11-18,49,4
S0004363,P00619,2025-11-22,40,3
S0004364,P00619,2025-11-24,49,5
S0004365,P00619,2025-11-27,34,3
S0004366,P00619,2025-11-27,58,5
S0004367,P00620,2026-01-16,68,5
S0004368,P00620,2026-01-20,58,4
S0004369,P00620,2026-01-23,62,5
S0004370,P00620,2026-01-29,80,7
S0004371,P00620,2026-01-31,74,4
S0004372,P00621,2025-11-17,29,3
S0004373,P00621,2025-11-21,33,1
S0004374,P00622,2026-01-18,33,3
S0004375,P00622,2026-01-19,21,1
S0004376,P00622,2026-01-19,8,1
S0004377,P00622,2026-01-20,14,3
S0004378,P00622,2026-01-22,19,1
S0004379,P00623,2025-10-10,35,3
S0004380,P00623,2025-10-12,31,0
S0004381,P00623,2025-10-16,46,5
S0004382,P00623,2025-10-20,44,4
S0004383,P00623,2025-10-21,27,2
S0004384,P00623,2025-10-27,42,2
S0004385,P00623,2025-10-27,30,3
S0004386,P00624,2025-11-13,29,2
S0004387,P00624,2025-11-23,48,2
S0004388,P00624,2025-11-24,10,0
S0004389,P00624,2025-11-30,17,1
S0004390,P00624,2025-12-01,19,0
S0004391,P00624,2025-12-11,29,2
S0004392,P00624,2025-12-12,41,1
S0004393,P00625,2025-11-29,39,3
S0004394,P00625,2025-11-29,19,1
S0004395,P00625,2025-12-05,22,2
S0004396,P00625,2025-12-08,30,2
S0004397,P00625,2025-12-12,20,2
S0004398,P00625,2025-12-13,7,0
S0004399,P00625,2026-01-03,29,2
S0004400,P00626,2025-11-13,54,5
S0004401,P00626,2025-11-14,77,8
S0004402,P00626,2025-11-16,58,4
S0004403,P00626,2025-11-19,73,4
S0004404,P00626,2025-11-24,69,7
S0004405,P00626,2025-11-24,82,6
S0004406,P00626,2025-11-25,41,4
S0004407,P00626,2025-11-27,54,4
S0004408,P00626,2025-11-30,60,5
S0004409,P00626,2025-12-04,64,5
S0004410,P00626,2025-12-07,53,3
S0004411,P00627,2026-01-24,16,0
S0004412,P00627,2026-01-25,27,3
S0004413,P00627,2026-01-28,35,1
S0004414,P00627,2026-01-29,37,5
S0004415,P00627,2026-01-29,14,2
S0004416,P00628,2025-11-19,33,5
S0004417,P00628,2025-11-22,8,0
S0004418,P00628,2025-11-23,34,4
S0004419,P00628,2025-11-23,37,2
S0004420,P00628,2025-11-26,26,1
S0004421,P00628,2025-11-28,51,5
S0004422,P00628,2025-11-30,34,3
S0004423,P00628,2025-12-01,37,5
S0004424,P00628,2025-12-03,31,4
S0004425,P00628,2025-12-07,58,5
S0004426,P00628,2025-12-07,21,4
S0004427,P00628,2025-12-12,31,1
S0004428,P00628,2025-12-20,46,4
S0004429,P00629,2025-11-04,40,4
S0004430,P00629,2025-11-06,56,5
S0004431,P00629,2025-11-08,63,6
S0004432,P00629,2025-11-09,44,2
S0004433,P00629,2025-11-15,89,7
S0004434,P00629,2025-11-20,45,4
S0004435,P00629,2025-11-21,63,4
S0004436,P00629,2025-11-21,60,5
S0004437,P00630,2025-12-30,20,3
S0004438,P00630,2026-01-02,15,2
S0004439,P00630,2026-01-02,17,0
S0004440,P00630,2026-01-03,16,0
S0004441,P00630,2026-01-04,12,0
S0004442,P00630,2026-01-06,22,0
S0004443,P00630,2026-01-15,28,1
S0004444,P00630,2026-01-15,34,4
S0004445,P00630,2026-01-16,33,2
S0004446,P00630,2026-01-19,19,1
S0004447,P00631,2025-10-16,46,3
S0004448,P00631,2025-10-17,26,1
S0004449,P00631,2025-10-18,11,0
S0004450,P00631,2025-10-22,47,4
S0004451,P00631,2025-10-23,48,3
S0004452,P00631,2025-10-23,30,2
S0004453,P00631,2025-10-25,31,3
S0004454,P00631,2025-10-25,50,2
S0004455,P00631,2025-10-31,44,4
S0004456,P00631,2025-11-02,36,1
S0004457,P00631,2025-11-06,25,2
S0004458,P00631,2025-11-12,42,3
S0004459,P00632,2026-01-10,34,0
S0004460,P00632,2026-01-13,5,1
S0004461,P00632,2026-01-15,5,2
S0004462,P00632,2026-01-18,8,1
S0004463,P00632,2026-01-18,27,3
S0004464,P00632,2026-01-19,18,3
S0004465,P00632,2026-01-19,11,0
S0004466,P00633,2025-11-17,21,3
S0004467,P00634,2025-11-16,22,2
S0004468,P00634,2025-11-16,27,2
S0004469,P00634,2025-11-22,23,1
S0004470,P00634,2025-11-26,34,4
S0004471,P00635,2025-11-09,17,1
S0004472,P00635,2025-11-09,19,0
S0004473,P00635,2025-12-06,27,3
S0004474,P00636,2025-12-29,69,6
S0004475,P00636,2025-12-30,73,5
S0004476,P00636,2025-12-31,65,5
S0004477,P00636,2025-12-31,63,6
S0004478,P00636,2026-01-01,70,7
S0004479,P00636,2026-01-01,44,3
S0004480,P00636,2026-01-03,95,7
S0004481,P00636,2026-01-04,75,5
S0004482,P00636,2026-01-05,46,4
S0004483,P00636,2026-01-05,89,5
S0004484,P00636,2026-01-07,77,8
S0004485,P00636,2026-01-08,54,7
S0004486,P00636,2026-01-12,88,5
S0004487,P00636,2026-01-12,45,2
S0004488,P00636,2026-01-14,49,3
S0004489,P00636,2026-01-21,63,4
S0004490,P00636,2026-01-26,73,4
S0004491,P00637,2025-11-19,32,1
S0004492,P00637,2025-11-22,18,1
S0004493,P00638,2025-11-19,48,3
S0004494,P00638,2025-11-22,48,2
S0004495,P00638,2025-11-22,54,3
S0004496,P00638,2025-11-27,35,4
S0004497,P00639,2026-01-16,51,5
S0004498,P00639,2026-01-18,27,1
S0004499,P00639,2026-01-23,56,4
S0004500,P00639,2026-01-24,40,2
S0004501,P00639,2026-01-24,27,1
S0004502,P00639,2026-01-29,52,5
S0004503,P00639,2026-01-29,29,3
S0004504,P00640,2025-11-06,47,4
S0004505,P00640,2025-11-07,46,4
S0004506,P00640,2025-11-09,50,5
S0004507,P00640,2025-11-10,71,6
S0004508,P00640,2025-11-11,52,5
S0004509,P00640,2025-11-11,37,1
S0004510,P00640,2025-11-12,16,1
S0004511,P00640,2025-11-12,28,1
S0004512,P00640,2025-11-15,35,1
S0004513,P00640,2025-11-16,20,2
S0004514,P00640,2025-11-22,58,3
S0004515,P00640,2025-11-26,32,3
S0004516,P00641,2025-11-06,5,0
S0004517,P00641,2025-11-10,29,3
S0004518,P00641,2025-11-10,24,2
S0004519,P00641,2025-11-13,61,4
S0004520,P00642,2025-12-07,59,6
S0004521,P00642,2025-12-08,54,3
S0004522,P00642,2025-12-08,42,5
S0004523,P00642,2025-12-09,50,6
S0004524,P00642,2025-12-11,55,3
S0004525,P00642,2025-12-13,68,5
S0004526,P00642,2025-12-15,61,4
S0004527,P00642,2025-12-16,22,3
S0004528,P00642,2025-12-20,62,6
S0004529,P00642,2025-12-25,58,8
S0004530,P00642,2025-12-25,47,5
S0004531,P00643,2025-11-06,52,8
S0004532,P00643,2025-11-07,60,5
S0004533,P00643,2025-11-08,57,3
S0004534,P00643,2025-11-11,65,5
S0004535,P00643,2025-11-14,76,6
S0004536,P00643,2025-11-17,52,4
S0004537,P00643,2025-11-25,39,5
S0004538,P00644,2026-01-13,30,2
S0004539,P00644,2026-01-23,32,1
S0004540,P00644,2026-01-25,36,3
S0004541,P00644,2026-01-25,42,2
S0004542,P00644,2026-01-27,38,2
S0004543,P00644,2026-01-27,36,4
S0004544,P00644,2026-01-30,35,2
S0004545,P00645,2026-01-08,47,3
S0004546,P00645,2026-01-08,41,3
S0004547,P00645,2026-01-11,29,4
S0004548,P00645,2026-01-14,39,3
S0004549,P00645,2026-01-15,31,2
S0004550,P00646,2025-12-29,41,4
S0004551,P00646,2026-01-02,34,2
S0004552,P00646,2026-01-04,21,2
S0004553,P00646,2026-01-23,29,3
S0004554,P00646,2026-01-26,21,2
S0004555,P00646,2026-01-27,23,4
S0004556,P00647,2025-11-19,40,4
S0004557,P00647,2025-12-01,35,1
S0004558,P00647,2025-12-02,25,3
S0004559,P00647,2025-12-04,29,3
S0004560,P00647,2025-12-15,34,5
S0004561,P00647,2025-12-22,37,4
S0004562,P00647,2026-01-05,49,6
S0004563,P00647,2026-01-05,31,3
S0004564,P00648,2025-11-20,21,2
S0004565,P00649,2025-12-06,32,3
S0004566,P00649,2025-12-07,34,4
S0004567,P00649,2025-12-08,48,5
S0004568,P00649,2025-12-09,43,4
S0004569,P00649,2025-12-09,19,0
S0004570,P00649,2025-12-12,27,1
S0004571,P00649,2025-12-14,35,1
S0004572,P00649,2025-12-16,26,2
S0004573,P00650,2025-12-31,76,5
S0004574,P00650,2026-01-01,62,6
S0004575,P00650,2026-01-03,47,3
S0004576,P00650,2026-01-03,61,3
S0004577,P00650,2026-01-07,88,6
S0004578,P00650,2026-01-15,65,7
S0004579,P00650,2026-01-17,61,7
S0004580,P00650,2026-01-23,58,6
S0004581,P00651,2026-01-06,67,7
S0004582,P00651,2026-01-08,68,8
S0004583,P00651,2026-01-13,50,7
S0004584,P00652,2025-12-10,25,2
S0004585,P00652,2025-12-11,32,5
S0004586,P00652,2025-12-11,29,2
S0004587,P00652,2025-12-14,20,1
S0004588,P00652,2025-12-16,30,4
S0004589,P00652,2025-12-19,33,3
S0004590,P00652,2025-12-24,25,3
S0004591,P00652,2025-12-28,27,2
S0004592,P00652,2025-12-28,16,1
S0004593,P00652,2026-01-04,20,2
S0004594,P00652,2026-01-08,11,0
S0004595,P00652,2026-01-10,17,1
S0004596,P00652,2026-01-18,21,3
S0004597,P00653,2025-10-08,21,0
S0004598,P00653,2025-10-11,18,1
S0004599,P00653,2025-10-13,9,0
S0004600,P00653,2025-10-14,12,0
S0004601,P00653,2025-10-15,18,2
S0004602,P00653,2025-10-16,16,3
S0004603,P00653,2025-10-20,17,1
S0004604,P00653,2025-10-27,26,1
S0004605,P00654,2025-12-06,67,4
S0004606,P00654,2025-12-07,34,3
S0004607,P00654,2025-12-08,62,6
S0004608,P00654,2025-12-09,51,4
S0004609,P00654,2025-12-12,65,5
S0004610,P00654,2025-12-13,71,6
S0004611,P00654,2025-12-15,56,7
S0004612,P00654,2025-12-15,36,2
S0004613,P00654,2025-12-17,33,1
S0004614,P00654,2025-12-19,25,3
S0004615,P00654,2025-12-20,46,4
S0004616,P00654,2025-12-26,44,2
S0004617,P00654,2026-01-01,55,6
S0004618,P00654,2026-01-01,61,7
S0004619,P00655,2025-11-10,58,4
S0004620,P00655,2025-11-12,58,6
S0004621,P00655,2025-11-14,57,6
S0004622,P00655,2025-11-16,77,7
S0004623,P00655,2025-11-19,75,6
S0004624,P00656,2026-01-16,44,3
S0004625,P00656,2026-01-19,46,4
S0004626,P00656,2026-01-20,35,4
S0004627,P00656,2026-01-22,55,5
S0004628,P00656,2026-01-24,45,5
S0004629,P00656,2026-01-25,48,5
S0004630,P00656,2026-01-27,68,8
S0004631,P00656,2026-01-28,37,1
S0004632,P00656,2026-01-28,31,4
S0004633,P00656,2026-01-30,56,4
S0004634,P00657,2025-11-12,48,3
S0004635,P00657,2025-11-13,47,3
S0004636,P00657,2025-11-14,20,3
S0004637,P00657,2025-11-14,82,7
S0004638,P00657,2025-11-17,64,4
S0004639,P00657,2025-11-19,57,3
S0004640,P00657,2025-11-21,40,3
S0004641,P00657,2025-11-23,55,6
S0004642,P00657,2025-11-26,34,4
S0004643,P00657,2025-11-26,70,5
S0004644,P00658,2025-11-30,12,1
S0004645,P00658,2025-11-30,11,3
S0004646,P00658,2025-12-03,5,0
S0004647,P00658,2025-12-04,17,1
S0004648,P00658,2025-12-08,10,1
S0004649,P00658,2025-12-24,20,0
S0004650,P00658,2025-12-29,13,2
S0004651,P00658,2026-01-09,5,0
S0004652,P00659,2025-11-21,25,3
S0004653,P00659,2025-11-21,22,2
S0004654,P00659,2025-11-22,22,1
S0004655,P00659,2025-11-23,25,3
S0004656,P00659,2025-11-24,7,0
S0004657,P00659,2025-11-25,33,2
S0004658,P00659,2025-11-25,51,4
S0004659,P00659,2025-11-27,43,4
S0004660,P00659,2025-12-11,13,1
S0004661,P00659,2025-12-13,21,2
S0004662,P00659,2025-12-21,12,3
S0004663,P00660,2025-11-07,78,6
S0004664,P00660,2025-11-07,54,5
S0004665,P00660,2025-11-10,67,5
S0004666,P00660,2025-11-11,56,4
S0004667,P00660,2025-11-11,78,4
S0004668,P00660,2025-11-12,53,5
S0004669,P00660,2025-11-15,67,3
S0004670,P00660,2025-11-19,87,7
S0004671,P00660,2025-11-24,60,6
S0004672,P00660,2025-11-28,63,6
S0004673,P00660,2025-12-02,75,7
S0004674,P00660,2025-12-24,62,5
S0004675,P00660,2025-12-24,73,7
S0004676,P00660,2025-12-26,82,5
S0004677,P00661,2025-11-17,28,0
S0004678,P00661,2025-11-25,11,0
S0004679,P00661,2025-11-26,15,4
S0004680,P00661,2025-11-29,15,2
S0004681,P00662,2025-12-06,27,3
S0004682,P00662,2025-12-06,22,4
S0004683,P00662,2025-12-08,32,3
S0004684,P00662,2025-12-09,23,4
S0004685,P00662,2025-12-09,27,1
S0004686,P00662,2025-12-15,27,3
S0004687,P00662,2026-01-05,26,3
S0004688,P00663,2025-12-27,19,1
S0004689,P00663,2026-01-05,26,3
S0004690,P00663,2026-01-15,23,0
S0004691,P00664,2025-11-20,20,2
S0004692,P00664,2025-11-22,22,1
S0004693,P00664,2025-11-24,16,2
S0004694,P00664,2025-11-25,12,1
S0004695,P00664,2025-11-26,19,1
S0004696,P00664,2025-12-02,20,3
S0004697,P00664,2025-12-02,12,2
S0004698,P00665,2025-10-22,54,4
S0004699,P00665,2025-10-23,62,6
S0004700,P00665,2025-10-23,62,5
S0004701,P00665,2025-10-29,48,5
S0004702,P00665,2025-11-04,64,3
S0004703,P00665,2025-11-07,58,5
S0004704,P00666,2025-12-29,16,0
S0004705,P00666,2025-12-30,37,2
S0004706,P00666,2026-01-01,17,0
S0004707,P00666,2026-01-02,15,0
S0004708,P00666,2026-01-05,28,2
S0004709,P00666,2026-01-05,21,5
S0004710,P00666,2026-01-08,35,5
S0004711,P00666,2026-01-08,26,3
S0004712,P00666,2026-01-14,18,1
S0004713,P00667,2025-12-17,46,4
S0004714,P00667,2025-12-19,46,5
S0004715,P00667,2025-12-23,37,3
S0004716,P00667,2025-12-24,52,3
S0004717,P00667,2025-12-28,42,3
S0004718,P00667,2025-12-29,24,3
S0004719,P00667,2026-01-12,35,4
